,player0_x,player0_y,player0_z,player0_pitch,player0_yaw,player0_hp,player0_flash_dur,player0_has_helm,player0_has_armor,player0_has_defuse,player0_primary,player0_secondary,player0_grenades,player1_x,player1_y,player1_z,player1_pitch,player1_yaw,player1_hp,player1_flash_dur,player1_has_helm,player1_has_armor,player1_has_defuse,player1_primary,player1_secondary,player1_grenades,player2_x,player2_y,player2_z,player2_pitch,player2_yaw,player2_hp,player2_flash_dur,player2_has_helm,player2_has_armor,player2_has_defuse,player2_primary,player2_secondary,player2_grenades,player3_x,player3_y,player3_z,player3_pitch,player3_yaw,player3_hp,player3_flash_dur,player3_has_helm,player3_has_armor,player3_has_defuse,player3_primary,player3_secondary,player3_grenades,player4_x,player4_y,player4_z,player4_pitch,player4_yaw,player4_hp,player4_flash_dur,player4_has_helm,player4_has_armor,player4_has_defuse,player4_primary,player4_secondary,player4_grenades,player5_x,player5_y,player5_z,player5_pitch,player5_yaw,player5_hp,player5_flash_dur,player5_has_helm,player5_has_armor,player5_has_defuse,player5_primary,player5_secondary,player5_grenades,player6_x,player6_y,player6_z,player6_pitch,player6_yaw,player6_hp,player6_flash_dur,player6_has_helm,player6_has_armor,player6_has_defuse,player6_primary,player6_secondary,player6_grenades,player7_x,player7_y,player7_z,player7_pitch,player7_yaw,player7_hp,player7_flash_dur,player7_has_helm,player7_has_armor,player7_has_defuse,player7_primary,player7_secondary,player7_grenades,player8_x,player8_y,player8_z,player8_pitch,player8_yaw,player8_hp,player8_flash_dur,player8_has_helm,player8_has_armor,player8_has_defuse,player8_primary,player8_secondary,player8_grenades,player9_x,player9_y,player9_z,player9_pitch,player9_yaw,player9_hp,player9_flash_dur,player9_has_helm,player9_has_armor,player9_has_defuse,player9_primary,player9_secondary,player9_grenades,winner,reason,bomb_plant
0,-264.0,-1560.0,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-400.0,2192.0,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-304.0,-1608.0,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-476.0,2216.0,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-560.0,2192.0,25.03125,10.399246,24.43222,100,0,0,0,0,,1,2,-192.0,-1608.0,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-360.0,2120.0,16.056593,7.067642,176.79132,100,0,0,0,0,,1.0,0,-608.0,2120.0,16.056595,11.484146,-119.30981,100,0,0,1,0,,7.0,0,-128.00403,-1632.0,-0.9609375,11.455307,162.40332,100,0,0,0,0,,2.0,1,-234.0,-1503.08,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,CT,t_killed,
1,-264.30182,-1559.853,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-399.735,2191.794,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-303.68512,-1608.1163,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-475.74634,2215.78,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-559.6944,2192.139,25.03125,10.463104,24.43222,100,0,0,0,0,,1,2,-192.28192,-1607.8177,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-360.24023,2119.7852,16.056593,7.067642,176.79132,100,0,0,0,0,,1.0,0,-608.1669,2119.7087,16.056595,11.444321,-119.804535,100,0,0,1,0,,7.0,0,-128.32416,-1631.8989,-1.0367432,11.455307,162.48712,100,0,0,0,0,,2.0,1,-233.69019,-1502.9507,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
2,-264.81433,-1559.6033,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-399.28528,2191.4443,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-303.15076,-1608.314,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-475.3158,2215.4067,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-559.1758,2192.3745,25.03125,10.495026,24.43222,100,0,0,0,0,,1,2,-192.76056,-1607.5083,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-360.6452,2119.4233,16.056593,7.067642,176.79132,100,0,0,0,0,,1.0,0,-608.4539,2119.2166,16.056595,11.444321,-120.57701,100,0,0,1,0,,7.0,0,-128.86755,-1631.7279,-1.1650391,11.455307,162.54306,100,0,0,0,0,,2.0,1,-233.1643,-1502.7313,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
3,-265.5373,-1559.251,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-398.651,2190.9512,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-302.39673,-1608.5927,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-474.7085,2214.8801,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-558.44385,2192.707,25.03125,10.495026,24.43222,100,0,0,0,0,,1,2,-193.43591,-1607.0719,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-361.21472,2118.9146,16.056593,7.095108,176.79132,100,0,0,0,0,,1.0,0,-608.86176,2118.5242,16.056595,11.484146,-120.85407,100,0,0,1,0,,7.0,0,-129.63416,-1631.4866,-1.3460083,11.455307,162.54306,100,0,0,0,0,,2.0,1,-232.42212,-1502.4216,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
4,-266.4707,-1558.7961,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-397.83167,2190.3145,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-301.42297,-1608.9524,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-473.92444,2214.2002,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-557.49854,2193.1362,25.03125,10.526962,24.43222,100,0,0,0,0,,1,2,-194.30804,-1606.5085,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-361.94885,2118.2588,16.056593,7.095108,176.79132,100,0,0,0,0,,1.0,0,-609.38965,2117.6304,16.056595,11.424744,-120.71537,100,0,0,1,0,,7.0,0,-130.6239,-1631.1749,-1.579773,11.455307,162.54306,100,0,0,0,0,,2.0,1,-231.46362,-1502.0217,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
5,-267.61456,-1558.2388,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-396.82776,2189.5342,25.031252,4.743347,-37.864716,100,0,0,1,0,,7,0,-300.2295,-1609.3932,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-472.96362,2213.367,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-556.33997,2193.6624,25.03125,10.59082,24.496078,100,0,0,0,0,,1,2,-195.37695,-1605.8181,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-362.84753,2117.456,16.056593,7.095108,176.79132,100,0,0,0,0,,1.0,0,-610.03735,2116.5354,16.056595,11.226654,-120.67589,100,0,0,1,0,,7.0,0,-131.83679,-1630.793,-1.8662109,11.455307,162.54306,100,0,0,0,0,,2.0,1,-230.28882,-1501.5315,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
6,-268.96722,-1557.5797,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-395.64014,2188.6116,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-298.89423,-1609.9209,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-471.8274,2212.3816,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-554.9702,2194.2852,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-196.64111,-1605.0018,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-363.91077,2116.5063,16.056593,7.122574,176.79132,100,0,0,0,0,,1.0,0,-610.8041,2115.241,16.056595,10.9097595,-120.755196,100,0,0,1,0,,7.0,0,-133.27112,-1630.3412,-2.2050781,11.455307,162.54306,100,0,0,0,0,,2.0,1,-228.89941,-1500.9517,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
7,-270.5119,-1556.8274,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-394.28394,2187.5579,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-297.52747,-1610.7057,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-470.52966,2211.256,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-553.40625,2194.9968,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-198.08423,-1604.0697,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-365.12793,2115.4192,16.056593,7.1500397,176.79132,100,0,0,0,0,,1.0,0,-611.6809,2113.7634,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-134.8836,-1629.8383,-2.5822754,11.455307,162.54306,100,0,0,0,0,,2.0,1,-227.31311,-1500.2897,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
8,-272.2329,-1555.9894,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-392.7729,2186.384,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-296.12494,-1611.7838,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-469.08386,2210.0024,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-551.66376,2195.79,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-199.69202,-1603.0312,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-366.48633,2114.2056,16.056593,7.1775055,176.79132,100,0,0,0,0,,1.0,0,-612.6586,2112.1177,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-136.66101,-1629.5299,-2.8135376,11.455307,162.54306,100,0,0,0,0,,2.0,1,-225.54602,-1499.5524,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
9,-274.11584,-1555.0724,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-391.11963,2185.0994,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-294.69592,-1613.0791,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-467.5017,2208.6306,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-549.7575,2196.6582,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-201.45099,-1601.895,-11.96875,3.8610077,147.12238,100,0,0,1,0,,2.0,0,-367.97485,2112.8757,16.056593,7.2049713,176.79132,100,0,0,0,0,,1.0,0,-613.72925,2110.3176,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-138.60889,-1629.422,-2.8944092,11.483459,162.54306,100,0,0,0,0,,2.0,1,-223.61243,-1498.7455,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
10,-276.1477,-1554.0826,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-389.33588,2183.713,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-293.24268,-1614.574,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-465.79437,2207.1504,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-547.7005,2197.595,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-203.34894,-1600.669,-11.96875,3.8610077,147.08942,100,0,0,1,0,,2.0,0,-369.5827,2111.4392,16.056593,7.287369,176.79132,100,0,0,0,0,,1.0,0,-614.8851,2108.3757,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-140.69629,-1629.4783,-2.852234,11.539078,162.54306,100,0,0,0,0,,2.0,1,-221.52637,-1497.8749,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
11,-278.3164,-1553.0266,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-387.4319,2182.233,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-291.76703,-1616.2523,-11.96875,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-463.97217,2205.5706,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-545.5053,2198.595,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-205.37384,-1599.3593,-11.96875,3.8610077,146.95724,100,0,0,1,0,,2.0,0,-371.30017,2109.9045,16.531086,7.370117,176.76385,100,0,0,0,0,,1.0,0,-616.11945,2106.3032,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-142.88483,-1629.6227,-2.7439575,11.595032,162.54306,100,0,0,0,0,,2.0,1,-219.29987,-1496.9459,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
12,-280.61072,-1551.9095,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-385.41748,2180.6672,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-290.27075,-1618.0994,-11.386414,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-462.0268,2204.0415,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-543.18317,2199.6533,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-207.5155,-1597.9723,-11.96875,3.8939667,146.85837,100,0,0,1,0,,2.0,0,-373.11853,2108.2798,17.411304,7.4525146,176.76385,100,0,0,0,0,,1.0,0,-617.4256,2104.111,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-145.21326,-1629.6569,-2.7183228,11.651001,162.54306,100,0,0,0,0,,2.0,1,-216.94458,-1495.9631,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
13,-283.02026,-1550.7363,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-383.30176,2179.0227,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-288.6607,-1619.9639,-9.988037,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-459.90747,2202.6577,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-540.7444,2200.7651,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-209.7641,-1596.514,-11.96875,3.9269257,146.75949,100,0,0,1,0,,2.0,0,-375.02954,2106.5725,18.334555,7.562378,176.70892,100,0,0,0,0,,1.0,0,-618.79767,2101.8088,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-147.69958,-1629.5663,-2.786255,11.6788025,162.54306,100,0,0,0,0,,2.0,1,-214.47089,-1494.931,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
14,-285.53577,-1549.5116,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-381.09265,2177.306,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-286.8694,-1621.7938,-8.615601,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-457.59314,2201.4373,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-538.1984,2201.9258,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-212.11072,-1594.9899,-11.96875,3.9598846,146.69324,100,0,0,1,0,,2.0,0,-377.0265,2104.7903,19.298683,7.7000427,176.5163,100,0,0,0,0,,1.0,0,-620.2303,2099.4058,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-150.30438,-1629.3823,-2.9241943,11.70697,162.54306,100,0,0,0,0,,2.0,1,-211.88818,-1493.8536,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
15,-288.14856,-1548.2393,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-378.7979,2175.5227,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-284.8783,-1623.5856,-7.2717285,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-455.13208,2200.3398,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-535.5538,2203.1313,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-214.54688,-1593.4049,-11.96875,3.9598846,146.62732,100,0,0,1,0,,2.0,0,-379.10352,2102.9407,20.30143,7.8648376,176.21384,100,0,0,0,0,,1.0,0,-621.719,2096.91,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-153.01782,-1629.113,-3.1261597,11.734772,162.59903,100,0,0,0,0,,2.0,1,-209.20544,-1492.7345,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
16,-290.85114,-1546.9235,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-376.42468,2173.6785,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-282.73425,-1625.3481,-5.949829,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-452.536,2199.3555,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-532.8185,2204.3782,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-217.0653,-1591.7635,-11.96875,3.9598846,146.5614,100,0,0,1,0,,2.0,0,-381.25586,2101.0312,21.340485,8.112366,175.74622,100,0,0,0,0,,1.0,0,-623.25885,2094.3286,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-155.83136,-1628.7654,-3.3869019,11.762573,162.62683,100,0,0,0,0,,2.0,1,-206.43073,-1491.5773,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
17,-293.63574,-1545.5677,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-373.97913,2171.7783,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-280.44934,-1627.0837,-4.6481323,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-449.82904,2198.462,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-530.0002,2205.663,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-219.65906,-1590.0704,-11.96875,3.9598846,146.52844,100,0,0,1,0,,2.0,0,-383.47974,2099.0696,22.031248,8.442657,175.0589,100,0,0,0,0,,1.0,0,-624.8458,2091.669,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-158.73694,-1628.3461,-3.701416,11.762573,162.655,100,0,0,0,0,,2.0,1,-203.57166,-1490.3846,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
18,-296.4958,-1544.1752,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-371.4673,2169.8264,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-278.03516,-1628.7947,-3.3649292,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-447.08862,2197.4216,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-527.10565,2206.983,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-222.3219,-1588.3297,-11.96875,3.9598846,146.52844,100,0,0,1,0,,2.0,0,-385.7727,2097.0637,22.031248,8.800049,174.17896,100,0,0,0,0,,1.0,0,-626.4763,2088.937,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-161.7268,-1627.8608,-4.0653076,11.790741,162.655,100,0,0,0,0,,2.0,1,-200.63501,-1489.1597,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
19,-299.4253,-1542.749,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-368.8944,2167.8271,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-275.50214,-1630.4833,-2.0985107,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-444.31445,2196.2344,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-524.1407,2208.3352,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-225.03723,-1586.5529,-11.96875,3.9269257,146.52844,100,0,0,1,0,,2.0,0,-388.13232,2095.0208,22.031248,9.15744,173.35394,100,0,0,0,0,,1.0,0,-628.1467,2086.1392,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-164.79431,-1627.3151,-4.4746704,11.790741,162.655,100,0,0,0,0,,2.0,1,-197.62701,-1487.905,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
20,-302.41858,-1541.2919,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-366.26538,2165.7842,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-272.8601,-1632.1511,-0.8475952,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-441.5121,2194.9236,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-521.1111,2209.717,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-227.80054,-1584.7428,-11.96875,3.9269257,146.52844,100,0,0,1,0,,2.0,0,-390.55603,2092.9475,22.031248,9.514847,172.47403,100,0,0,0,0,,1.0,0,-629.85345,2083.2803,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-167.93323,-1626.714,-4.925476,11.8185425,162.7106,100,0,0,0,0,,2.0,1,-194.55353,-1486.623,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
21,-305.47058,-1539.806,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-363.58484,2163.7014,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-270.11804,-1633.7997,0.38882446,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-438.68365,2193.4993,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-518.0223,2211.1257,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-230.60828,-1582.9023,-11.96875,3.9269257,146.52844,100,0,0,1,0,,2.0,0,-393.0418,2090.8508,22.031248,9.927521,171.48389,100,0,0,0,0,,1.0,0,-631.5938,2080.3657,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-171.13776,-1626.062,-5.4144287,11.846695,162.76657,100,0,0,0,0,,2.0,1,-191.41992,-1485.3159,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
22,-308.57642,-1538.2937,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-360.85718,2161.5818,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-267.284,-1635.4308,1.6121502,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-435.83142,2191.971,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-514.8792,2212.5596,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-233.45685,-1581.0336,-11.96875,3.9269257,146.52844,100,0,0,1,0,,2.0,0,-395.58716,2088.7366,22.031248,10.312378,170.7138,100,0,0,0,0,,1.0,0,-633.3651,2077.4001,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-174.40259,-1625.364,-5.9379272,11.874512,162.87848,100,0,0,0,0,,2.0,1,-188.23114,-1483.986,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
23,-311.73157,-1536.7572,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-358.086,2159.4285,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-264.36517,-1637.0458,2.031248,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-432.95728,2190.3472,25.031252,3.5640259,-40.92888,100,0,0,1,0,,1,0,-511.6859,2214.0164,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-236.34296,-1579.1393,-11.96875,3.9269257,146.62732,100,0,0,1,0,,2.0,0,-398.18408,2086.6523,22.031248,10.697601,169.97156,100,0,0,0,0,,1.0,0,-635.16473,2074.3875,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-177.72327,-1624.6246,-5.96875,11.902313,163.01822,100,0,0,0,0,,2.0,1,-184.9917,-1482.6349,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
24,-314.93213,-1535.1987,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-355.2749,2157.2444,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-261.36877,-1638.646,2.031248,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-430.06287,2188.6355,23.256279,3.5640259,-40.92888,100,0,0,1,0,,1,0,-508.44678,2215.4941,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-239.276,-1577.2161,-11.96875,3.9269257,146.9902,100,0,0,1,0,,2.0,0,-400.88464,2084.792,22.031248,11.0824585,169.28387,100,0,0,0,0,,1.0,0,-636.99036,2071.3313,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-181.0954,-1623.8481,-7.074829,11.902313,163.18576,100,0,0,0,0,,2.0,1,-181.70557,-1481.2645,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
25,-318.17432,-1533.62,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-352.427,2155.0315,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-258.46167,-1640.403,2.031248,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-427.15015,2186.843,22.232004,3.5640259,-40.92888,100,0,0,1,0,,1,0,-505.16553,2216.9912,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-242.2544,-1575.2699,-11.96875,3.9598846,147.71634,100,0,0,1,0,,2.0,0,-403.70367,2083.193,22.031248,11.467667,168.70639,100,0,0,0,0,,1.0,0,-638.8397,2068.235,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-184.51526,-1623.0382,-7.682251,11.902313,163.29736,100,0,0,0,0,,2.0,1,-178.37683,-1479.8762,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
26,-321.45508,-1532.0225,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-349.54547,2152.7922,24.75125,4.743347,-37.864716,100,0,0,1,0,,7,0,-255.65009,-1642.3215,2.031248,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-424.22034,2184.976,22.03125,3.5640259,-40.92888,100,0,0,1,0,,1,0,-501.8457,2218.5063,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-245.27777,-1573.308,-11.96875,3.9928436,148.7724,100,0,0,1,0,,2.0,0,-406.6092,2081.79,22.031248,11.825073,168.21133,100,0,0,0,0,,1.0,0,-640.7111,2065.1025,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-187.97888,-1622.1985,-8.272766,11.902313,163.43707,100,0,0,0,0,,2.0,1,-175.00867,-1478.4713,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
27,-324.77136,-1530.4078,-11.96875,0.72613525,154.03381,100,0,0,0,0,,2.0,3,-346.633,2150.5286,24.751247,4.743347,-37.864716,100,0,0,1,0,,7,0,-252.93091,-1644.396,2.031248,10.464142,-20.285568,100,0,0,1,0,,2.0,1,-421.27484,2183.041,22.03125,3.5640259,-40.92888,100,0,0,1,0,,1,0,-498.49048,2220.0376,25.03125,10.59082,24.528015,100,0,0,0,0,,1,2,-248.34613,-1571.3375,-11.96875,3.9928436,150.02621,100,0,0,1,0,,2.0,0,-409.59375,2080.5684,22.031248,12.100067,167.90887,100,0,0,0,0,,1.0,0,-642.60266,2061.9363,16.056595,10.71167,-120.873985,100,0,0,1,0,,7.0,0,-191.48303,-1621.332,-8.852539,11.902313,163.54901,100,0,0,0,0,,2.0,1,-171.60406,-1477.0511,-11.96875,3.6828308,22.645905,100,0,0,1,0,,2.0,0,,,
